timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649178589768,78,http://localhost:3000/,200,OK,Thread Group 1-3,text,true,,3810386,2509,12,12,http://localhost:3000/,19,0,14
1649178589768,79,http://localhost:3000/,200,OK,Thread Group 1-2,text,true,,3810386,2509,12,12,http://localhost:3000/,19,0,14
1649178589779,66,http://localhost:3000/,200,OK,Thread Group 1-6,text,true,,3810386,2509,12,12,http://localhost:3000/,8,0,3
1649178589789,55,http://localhost:3000/,200,OK,Thread Group 1-7,text,true,,3810386,2509,12,12,http://localhost:3000/,1,0,1
1649178589799,46,http://localhost:3000/,200,OK,Thread Group 1-8,text,true,,3810386,2509,12,12,http://localhost:3000/,1,0,0
1649178589768,79,http://localhost:3000/,200,OK,Thread Group 1-1,text,true,,3810386,2509,12,12,http://localhost:3000/,19,0,14
1649178589768,19,http://localhost:3000/-0,200,OK,Thread Group 1-2,text,true,,2066,485,12,12,http://localhost:3000/,19,0,14
1649178589779,8,http://localhost:3000/-0,200,OK,Thread Group 1-6,text,true,,2066,485,12,12,http://localhost:3000/,8,0,3
1649178589789,1,http://localhost:3000/-0,200,OK,Thread Group 1-7,text,true,,2066,485,12,12,http://localhost:3000/,1,0,1
1649178589799,1,http://localhost:3000/-0,200,OK,Thread Group 1-8,text,true,,2066,485,12,12,http://localhost:3000/,1,0,0
1649178589808,39,http://localhost:3000/-1,200,OK,Thread Group 1-2,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,39,0,0
1649178589768,19,http://localhost:3000/-0,200,OK,Thread Group 1-1,text,true,,2066,485,12,12,http://localhost:3000/,19,0,14
1649178589808,37,http://localhost:3000/-1,200,OK,Thread Group 1-6,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,37,0,0
1649178589808,37,http://localhost:3000/-1,200,OK,Thread Group 1-8,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,37,0,0
1649178589814,17,http://localhost:3000/-2,200,OK,Thread Group 1-8,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,17,0,0
1649178589814,28,http://localhost:3000/-3,200,OK,Thread Group 1-8,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,17,0,0
1649178589814,15,http://localhost:3000/-2,200,OK,Thread Group 1-6,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,14,0,0
1649178589768,19,http://localhost:3000/-0,200,OK,Thread Group 1-3,text,true,,2066,485,12,12,http://localhost:3000/,19,0,14
1649178589809,2,http://localhost:3000/-2,200,OK,Thread Group 1-2,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,2,0,0
1649178589814,21,http://localhost:3000/-4,200,OK,Thread Group 1-8,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,20,0,0
1649178589808,36,http://localhost:3000/-1,200,OK,Thread Group 1-7,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,36,0,0
1649178589808,39,http://localhost:3000/-1,200,OK,Thread Group 1-1,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,39,0,0
1649178589808,38,http://localhost:3000/-1,200,OK,Thread Group 1-3,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,38,0,0
1649178589769,78,http://localhost:3000/,200,OK,Thread Group 1-5,text,true,,3810386,2509,12,12,http://localhost:3000/,18,0,13
1649178589814,30,http://localhost:3000/-3,200,OK,Thread Group 1-6,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,22,0,0
1649178589809,33,http://localhost:3000/-3,200,OK,Thread Group 1-2,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,11,0,0
1649178589809,2,http://localhost:3000/-2,200,OK,Thread Group 1-7,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,2,0,0
1649178589814,21,http://localhost:3000/-2,200,OK,Thread Group 1-1,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,21,0,0
1649178589809,2,http://localhost:3000/-2,200,OK,Thread Group 1-3,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,2,0,0
1649178589769,18,http://localhost:3000/-0,200,OK,Thread Group 1-5,text,true,,2066,485,12,12,http://localhost:3000/,18,0,13
1649178589815,12,http://localhost:3000/-4,200,OK,Thread Group 1-2,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,11,0,0
1649178589814,16,http://localhost:3000/-4,200,OK,Thread Group 1-6,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,15,0,0
1649178589809,16,http://localhost:3000/-3,200,OK,Thread Group 1-7,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,4,0,0
1649178589814,23,http://localhost:3000/-3,200,OK,Thread Group 1-1,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,19,0,0
1649178589808,37,http://localhost:3000/-1,200,OK,Thread Group 1-5,bin,true,,5134,496,12,12,http://localhost:3000/favicon.ico,37,0,0
1649178589815,26,http://localhost:3000/-3,200,OK,Thread Group 1-3,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,7,0,0
1649178589815,25,http://localhost:3000/-4,200,OK,Thread Group 1-7,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,23,0,0
1649178589815,27,http://localhost:3000/-4,200,OK,Thread Group 1-1,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,24,0,4
1649178589809,2,http://localhost:3000/-2,200,OK,Thread Group 1-5,text,true,,36158,504,12,12,http://localhost:3000/static/js/bundle.js,1,0,0
1649178589815,26,http://localhost:3000/-4,200,OK,Thread Group 1-3,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,24,0,4
1649178589814,33,http://localhost:3000/-3,200,OK,Thread Group 1-5,text,true,,3219284,516,12,12,http://localhost:3000/static/js/vendors~main.chunk.js,28,0,5
1649178589814,20,http://localhost:3000/-4,200,OK,Thread Group 1-5,text,true,,547744,508,12,12,http://localhost:3000/static/js/main.chunk.js,20,0,0
1649178589768,82,http://localhost:3000/,200,OK,Thread Group 1-4,text,true,,3810386,2509,13,13,http://localhost:3000/,19,0,14
1649178589768,19,http://localhost:3000/-0,200,OK,Thread Group 1-4,text,true,,2066,485,13,13,http://localhost:3000/,19,0,14
1649178589808,42,http://localhost:3000/-1,200,OK,Thread Group 1-4,bin,true,,5134,496,13,13,http://localhost:3000/favicon.ico,42,0,0
1649178589809,1,http://localhost:3000/-2,200,OK,Thread Group 1-4,text,true,,36158,504,13,13,http://localhost:3000/static/js/bundle.js,1,0,0
1649178589809,18,http://localhost:3000/-3,200,OK,Thread Group 1-4,text,true,,3219284,516,13,13,http://localhost:3000/static/js/vendors~main.chunk.js,10,0,0
1649178589815,14,http://localhost:3000/-4,200,OK,Thread Group 1-4,text,true,,547744,508,13,13,http://localhost:3000/static/js/main.chunk.js,13,0,0
1649178589850,9,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-3,text,true,,807,344,13,13,http://localhost:8085/api/v1/companies/list,8,0,1
1649178589850,10,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-7,text,true,,807,344,13,13,http://localhost:8085/api/v1/companies/list,8,0,1
1649178589851,11,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-4,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,11,0,1
1649178589819,43,http://localhost:3000/,200,OK,Thread Group 1-9,text,true,,3810386,2509,14,14,http://localhost:3000/,28,0,3
1649178589819,28,http://localhost:3000/-0,200,OK,Thread Group 1-9,text,true,,2066,485,14,14,http://localhost:3000/,28,0,3
1649178589850,7,http://localhost:3000/-1,200,OK,Thread Group 1-9,bin,true,,5134,496,14,14,http://localhost:3000/favicon.ico,7,0,1
1649178589850,1,http://localhost:3000/-2,200,OK,Thread Group 1-9,text,true,,36158,504,14,14,http://localhost:3000/static/js/bundle.js,1,0,0
1649178589850,12,http://localhost:3000/-3,200,OK,Thread Group 1-9,text,true,,3219284,516,14,14,http://localhost:3000/static/js/vendors~main.chunk.js,5,0,2
1649178589851,4,http://localhost:3000/-4,200,OK,Thread Group 1-9,text,true,,547744,508,14,14,http://localhost:3000/static/js/main.chunk.js,2,0,0
1649178589850,14,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-6,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,13,0,5
1649178589851,13,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-2,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,12,0,0
1649178589850,14,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-5,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,13,0,5
1649178589859,5,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-3,text,true,,602,348,14,14,http://localhost:8085/api/v1/adverts/categories,4,0,0
1649178589850,14,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-8,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,13,0,1
1649178589858,7,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-1,text,true,,807,344,14,14,http://localhost:8085/api/v1/companies/list,5,0,1
1649178589861,4,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-7,text,true,,602,348,14,14,http://localhost:8085/api/v1/adverts/categories,4,0,0
1649178589864,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-2,text,true,,602,348,14,14,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178589862,5,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-4,text,true,,602,348,14,14,http://localhost:8085/api/v1/adverts/categories,5,0,0
1649178589864,7,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-6,text,true,,602,348,15,15,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178589863,8,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-9,text,true,,807,344,15,15,http://localhost:8085/api/v1/companies/list,4,0,0
1649178589864,8,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-5,text,true,,602,348,15,15,http://localhost:8085/api/v1/adverts/categories,8,0,0
1649178589843,40,http://localhost:3000/,200,OK,Thread Group 1-12,text,true,,3810386,2509,16,16,http://localhost:3000/,6,0,1
1649178589843,6,http://localhost:3000/-0,200,OK,Thread Group 1-12,text,true,,2066,485,16,16,http://localhost:3000/,6,0,1
1649178589850,30,http://localhost:3000/-1,200,OK,Thread Group 1-12,bin,true,,5134,496,16,16,http://localhost:3000/favicon.ico,29,0,1
1649178589850,16,http://localhost:3000/-2,200,OK,Thread Group 1-12,text,true,,36158,504,16,16,http://localhost:3000/static/js/bundle.js,16,0,2
1649178589851,32,http://localhost:3000/-3,200,OK,Thread Group 1-12,text,true,,3219284,516,16,16,http://localhost:3000/static/js/vendors~main.chunk.js,16,0,0
1649178589851,2,http://localhost:3000/-4,200,OK,Thread Group 1-12,text,true,,547744,508,16,16,http://localhost:3000/static/js/main.chunk.js,1,0,0
1649178589864,20,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-8,text,true,,602,348,16,16,http://localhost:8085/api/v1/adverts/categories,14,0,0
1649178589850,34,http://localhost:3000/,200,OK,Thread Group 1-13,text,true,,3810386,2509,16,16,http://localhost:3000/,2,0,1
1649178589850,2,http://localhost:3000/-0,200,OK,Thread Group 1-13,text,true,,2066,485,16,16,http://localhost:3000/,2,0,1
1649178589852,32,http://localhost:3000/-1,200,OK,Thread Group 1-13,bin,true,,5134,496,16,16,http://localhost:3000/favicon.ico,32,0,0
1649178589852,27,http://localhost:3000/-2,200,OK,Thread Group 1-13,text,true,,36158,504,16,16,http://localhost:3000/static/js/bundle.js,27,0,3
1649178589852,24,http://localhost:3000/-3,200,OK,Thread Group 1-13,text,true,,3219284,516,16,16,http://localhost:3000/static/js/vendors~main.chunk.js,14,0,1
1649178589852,28,http://localhost:3000/-4,200,OK,Thread Group 1-13,text,true,,547744,508,16,16,http://localhost:3000/static/js/main.chunk.js,27,0,3
1649178589866,22,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-1,text,true,,602,348,16,16,http://localhost:8085/api/v1/adverts/categories,19,0,0
1649178589868,21,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-2,text,true,,2205,402,16,16,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,20,0,0
1649178589820,70,http://localhost:3000/,200,OK,Thread Group 1-10,text,true,,3810386,2509,17,17,http://localhost:3000/,27,0,1
1649178589820,27,http://localhost:3000/-0,200,OK,Thread Group 1-10,text,true,,2066,485,17,17,http://localhost:3000/,27,0,1
1649178589853,37,http://localhost:3000/-1,200,OK,Thread Group 1-10,bin,true,,5134,496,17,17,http://localhost:3000/favicon.ico,37,0,0
1649178589853,6,http://localhost:3000/-2,200,OK,Thread Group 1-10,text,true,,36158,504,17,17,http://localhost:3000/static/js/bundle.js,5,0,0
1649178589853,30,http://localhost:3000/-3,200,OK,Thread Group 1-10,text,true,,3219284,516,17,17,http://localhost:3000/static/js/vendors~main.chunk.js,23,0,0
1649178589853,26,http://localhost:3000/-4,200,OK,Thread Group 1-10,text,true,,547744,508,17,17,http://localhost:3000/static/js/main.chunk.js,25,0,0
1649178589872,18,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-9,text,true,,602,348,17,17,http://localhost:8085/api/v1/adverts/categories,18,0,0
1649178589885,14,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-12,text,true,,807,344,18,18,http://localhost:8085/api/v1/companies/list,14,0,0
1649178589868,27,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-4,text,true,,2205,402,17,17,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,27,0,0
1649178589895,6,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-10,text,true,,807,344,18,18,http://localhost:8085/api/v1/companies/list,5,0,1
1649178589889,6,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-1,text,true,,2205,402,17,17,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,6,0,0
1649178589831,65,http://localhost:3000/,200,OK,Thread Group 1-11,text,true,,3810386,2509,17,17,http://localhost:3000/,16,0,1
1649178589831,17,http://localhost:3000/-0,200,OK,Thread Group 1-11,text,true,,2066,485,17,17,http://localhost:3000/,16,0,1
1649178589850,35,http://localhost:3000/-1,200,OK,Thread Group 1-11,bin,true,,5134,496,17,17,http://localhost:3000/favicon.ico,35,0,0
1649178589851,11,http://localhost:3000/-2,200,OK,Thread Group 1-11,text,true,,36158,504,17,17,http://localhost:3000/static/js/bundle.js,9,0,0
1649178589858,38,http://localhost:3000/-3,200,OK,Thread Group 1-11,text,true,,3219284,516,17,17,http://localhost:3000/static/js/vendors~main.chunk.js,26,0,1
1649178589851,21,http://localhost:3000/-4,200,OK,Thread Group 1-11,text,true,,547744,508,17,17,http://localhost:3000/static/js/main.chunk.js,20,0,2
1649178589885,16,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-8,text,true,,2205,402,18,18,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,16,0,0
1649178589886,16,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-13,text,true,,807,344,18,18,http://localhost:8085/api/v1/companies/list,15,0,1
1649178589872,30,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-5,text,true,,2205,402,18,18,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,29,0,0
1649178589866,32,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-7,text,true,,2205,402,18,18,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,32,0,0
1649178589864,21,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-3,text,true,,2205,402,17,17,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,21,0,0
1649178589869,35,http://localhost:3000/,200,OK,Thread Group 1-15,text,true,,3810386,2509,18,18,http://localhost:3000/,19,0,0
1649178589869,19,http://localhost:3000/-0,200,OK,Thread Group 1-15,text,true,,2066,485,18,18,http://localhost:3000/,19,0,0
1649178589889,11,http://localhost:3000/-1,200,OK,Thread Group 1-15,bin,true,,5134,496,18,18,http://localhost:3000/favicon.ico,11,0,1
1649178589889,12,http://localhost:3000/-2,200,OK,Thread Group 1-15,text,true,,36158,504,18,18,http://localhost:3000/static/js/bundle.js,12,0,1
1649178589889,15,http://localhost:3000/-3,200,OK,Thread Group 1-15,text,true,,3219284,516,18,18,http://localhost:3000/static/js/vendors~main.chunk.js,8,0,0
1649178589889,11,http://localhost:3000/-4,200,OK,Thread Group 1-15,text,true,,547744,508,18,18,http://localhost:3000/static/js/main.chunk.js,9,0,1
1649178589899,11,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-12,text,true,,602,348,18,18,http://localhost:8085/api/v1/adverts/categories,7,0,0
1649178589903,8,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-11,text,true,,807,344,19,19,http://localhost:8085/api/v1/companies/list,7,0,0
1649178589902,8,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-10,text,true,,602,348,18,18,http://localhost:8085/api/v1/adverts/categories,4,0,0
1649178589903,8,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-13,text,true,,602,348,19,19,http://localhost:8085/api/v1/adverts/categories,8,0,0
1649178589863,50,http://localhost:3000/,200,OK,Thread Group 1-14,text,true,,3810386,2509,19,19,http://localhost:3000/,21,0,0
1649178589863,21,http://localhost:3000/-0,200,OK,Thread Group 1-14,text,true,,2066,485,19,19,http://localhost:3000/,21,0,0
1649178589885,10,http://localhost:3000/-1,200,OK,Thread Group 1-14,bin,true,,5134,496,19,19,http://localhost:3000/favicon.ico,2,0,0
1649178589885,17,http://localhost:3000/-2,200,OK,Thread Group 1-14,text,true,,36158,504,19,19,http://localhost:3000/static/js/bundle.js,17,0,5
1649178589890,23,http://localhost:3000/-3,200,OK,Thread Group 1-14,text,true,,3219284,516,19,19,http://localhost:3000/static/js/vendors~main.chunk.js,9,0,0
1649178589887,19,http://localhost:3000/-4,200,OK,Thread Group 1-14,text,true,,547744,508,19,19,http://localhost:3000/static/js/main.chunk.js,17,0,8
1649178589902,15,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-9,text,true,,2205,402,19,19,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,14,0,0
1649178589881,37,http://localhost:3000/,200,OK,Thread Group 1-16,text,true,,3810386,2509,19,19,http://localhost:3000/,6,0,1
1649178589881,6,http://localhost:3000/-0,200,OK,Thread Group 1-16,text,true,,2066,485,19,19,http://localhost:3000/,6,0,1
1649178589888,11,http://localhost:3000/-1,200,OK,Thread Group 1-16,bin,true,,5134,496,19,19,http://localhost:3000/favicon.ico,1,0,0
1649178589888,11,http://localhost:3000/-2,200,OK,Thread Group 1-16,text,true,,36158,504,19,19,http://localhost:3000/static/js/bundle.js,10,0,2
1649178589888,30,http://localhost:3000/-3,200,OK,Thread Group 1-16,text,true,,3219284,516,19,19,http://localhost:3000/static/js/vendors~main.chunk.js,22,0,11
1649178589901,12,http://localhost:3000/-4,200,OK,Thread Group 1-16,text,true,,547744,508,19,19,http://localhost:3000/static/js/main.chunk.js,11,0,0
1649178589911,10,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-11,text,true,,602,348,20,20,http://localhost:8085/api/v1/adverts/categories,5,0,0
1649178589911,14,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-10,text,true,,2205,402,20,20,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,9,0,0
1649178589911,14,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-12,text,true,,2205,402,20,20,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,13,0,0
1649178589915,12,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-14,text,true,,807,344,20,20,http://localhost:8085/api/v1/companies/list,11,0,1
1649178589911,16,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-13,text,true,,2205,402,20,20,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,13,0,0
1649178589919,10,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-16,text,true,,807,344,21,21,http://localhost:8085/api/v1/companies/list,9,0,1
1649178589906,17,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-15,text,true,,807,344,21,21,http://localhost:8085/api/v1/companies/list,14,0,0
1649178589872,58,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-6,text,true,,2205,402,21,21,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,58,0,0
1649178589921,9,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-11,text,true,,2205,402,21,21,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,9,0,0
1649178589895,37,http://localhost:3000/,200,OK,Thread Group 1-17,text,true,,3810386,2509,21,21,http://localhost:3000/,10,0,0
1649178589895,10,http://localhost:3000/-0,200,OK,Thread Group 1-17,text,true,,2066,485,21,21,http://localhost:3000/,10,0,0
1649178589911,21,http://localhost:3000/-1,200,OK,Thread Group 1-17,bin,true,,5134,496,21,21,http://localhost:3000/favicon.ico,21,0,0
1649178589907,12,http://localhost:3000/-2,200,OK,Thread Group 1-17,text,true,,36158,504,21,21,http://localhost:3000/static/js/bundle.js,12,0,3
1649178589907,16,http://localhost:3000/-3,200,OK,Thread Group 1-17,text,true,,3219284,516,21,21,http://localhost:3000/static/js/vendors~main.chunk.js,9,0,3
1649178589907,9,http://localhost:3000/-4,200,OK,Thread Group 1-17,text,true,,547744,508,21,21,http://localhost:3000/static/js/main.chunk.js,6,0,0
1649178589927,7,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-14,text,true,,602,348,21,21,http://localhost:8085/api/v1/adverts/categories,7,0,0
1649178589929,5,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-16,text,true,,602,348,21,21,http://localhost:8085/api/v1/adverts/categories,5,0,0
1649178589900,34,http://localhost:3000/,200,OK,Thread Group 1-18,text,true,,3810386,2509,21,21,http://localhost:3000/,10,0,1
1649178589930,4,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-15,text,true,,602,348,21,21,http://localhost:8085/api/v1/adverts/categories,4,0,0
1649178589900,10,http://localhost:3000/-0,200,OK,Thread Group 1-18,text,true,,2066,485,21,21,http://localhost:3000/,10,0,1
1649178589918,16,http://localhost:3000/-1,200,OK,Thread Group 1-18,bin,true,,5134,496,21,21,http://localhost:3000/favicon.ico,16,0,0
1649178589917,10,http://localhost:3000/-2,200,OK,Thread Group 1-18,text,true,,36158,504,21,21,http://localhost:3000/static/js/bundle.js,10,0,1
1649178589913,15,http://localhost:3000/-3,200,OK,Thread Group 1-18,text,true,,3219284,516,21,21,http://localhost:3000/static/js/vendors~main.chunk.js,10,0,0
1649178589917,12,http://localhost:3000/-4,200,OK,Thread Group 1-18,text,true,,547744,508,21,21,http://localhost:3000/static/js/main.chunk.js,11,0,1
1649178589912,25,http://localhost:3000/,200,OK,Thread Group 1-19,text,true,,3810386,2509,21,21,http://localhost:3000/,8,0,0
1649178589912,8,http://localhost:3000/-0,200,OK,Thread Group 1-19,text,true,,2066,485,21,21,http://localhost:3000/,8,0,0
1649178589921,13,http://localhost:3000/-1,200,OK,Thread Group 1-19,bin,true,,5134,496,21,21,http://localhost:3000/favicon.ico,13,0,0
1649178589921,8,http://localhost:3000/-2,200,OK,Thread Group 1-19,text,true,,36158,504,21,21,http://localhost:3000/static/js/bundle.js,8,0,0
1649178589921,16,http://localhost:3000/-3,200,OK,Thread Group 1-19,text,true,,3219284,516,21,21,http://localhost:3000/static/js/vendors~main.chunk.js,10,0,0
1649178589921,6,http://localhost:3000/-4,200,OK,Thread Group 1-19,text,true,,547744,508,21,21,http://localhost:3000/static/js/main.chunk.js,5,0,0
1649178589933,7,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-17,text,true,,807,344,22,22,http://localhost:8085/api/v1/companies/list,6,0,1
1649178589934,7,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-15,text,true,,2205,402,22,22,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,7,0,0
1649178589934,8,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-14,text,true,,2205,402,22,22,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,8,0,0
1649178589934,9,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-16,text,true,,2205,402,22,22,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,8,0,0
1649178589940,4,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-17,text,true,,602,348,22,22,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178589939,5,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-19,text,true,,807,344,22,22,http://localhost:8085/api/v1/companies/list,5,0,0
1649178589938,6,http://localhost:8085/api/v1/companies/list,200,,Thread Group 1-18,text,true,,807,344,22,22,http://localhost:8085/api/v1/companies/list,6,0,2
1649178589944,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-19,text,true,,602,348,22,22,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178589944,3,http://localhost:8085/api/v1/adverts/categories,200,,Thread Group 1-18,text,true,,602,348,22,22,http://localhost:8085/api/v1/adverts/categories,3,0,0
1649178589944,4,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-17,text,true,,2205,402,23,23,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,4,0,0
1649178589947,4,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-18,text,true,,2205,402,23,23,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,4,0,0
1649178589947,4,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,200,,Thread Group 1-19,text,true,,2205,402,23,23,http://localhost:8085/api/v1/adverts/getAdverts?offset=0&limit=10&type=COMPANY,4,0,0
1649178589919,56,http://localhost:3000/,200,OK,Thread Group 1-20,text,true,,3810386,2509,25,25,http://localhost:3000/,12,0,3
1649178589919,12,http://localhost:3000/-0,200,OK,Thread Group 1-20,text,true,,2066,485,25,25,http://localhost:3000/,12,0,3
1649178589932,43,http://localhost:3000/-1,200,OK,Thread Group 1-20,bin,true,,5134,496,25,25,http://localhost:3000/favicon.ico,43,0,6
1649178589932,39,http://localhost:3000/-2,200,OK,Thread Group 1-20,text,true,,36158,504,25,25,http://localhost:3000/static/js/bundle.js,39,0,2
